temperature,humidity,light_intensity,fan_cooling_pwm,fan_circulation_pwm,water_pump_pwm,grow_light_pwm
15.0,56.542255782105585,100.0,50,100,50,50
15.0,56.712118807763964,100.0,50,100,50,50
15.0,56.626778182475455,100.0,50,100,50,50
15.0,56.29188130876464,100.0,50,100,50,50
15.0,56.24039916089158,100.0,50,100,50,50
15.0,56.614492106247894,100.0,50,100,50,50
15.0,56.27300278835896,100.0,50,100,50,50
15.0,56.119908386097,100.0,50,100,50,50
15.0,56.10202365733755,100.0,50,100,50,50
15.0,56.51768304503653,100.0,50,100,50,50
15.0,56.689143358269085,100.0,50,100,50,50
15.0,56.98751227267115,100.0,50,100,50,50
15.0,56.67424753750251,100.0,50,100,50,50
15.0,56.42288900238545,100.0,50,100,50,50
15.0,56.58571870530092,100.0,50,100,50,50
15.0,56.850947704609744,100.0,50,100,50,50
15.0,56.73263065059192,100.0,50,100,50,50
15.0,56.79427643364902,100.0,50,100,50,50
15.0,56.24479682788878,100.0,50,100,50,50
15.0,55.49247445849013,100.0,50,100,50,50
15.0,55.55804025851013,100.0,50,100,50,50
15.0,55.937008065664614,100.0,50,100,50,50
15.0,55.82088650374652,100.0,50,100,50,50
15.0,55.34093135359602,100.0,50,100,50,50
15.0,54.71347473469184,100.0,50,100,50,50
15.0,54.733285464539854,100.0,50,100,50,50
15.0,55.55521430732083,100.0,50,100,50,50
15.0,55.42332135600391,100.0,50,100,50,50
15.0,55.65527604628964,100.0,50,100,50,50
15.0,55.44889000984735,100.0,50,100,50,50
15.0,55.67383672746651,100.0,50,100,50,50
15.0,55.33976470670883,100.0,50,100,50,50
15.0,56.405014606604965,100.0,50,100,50,50
15.0,56.2476769207339,100.0,50,100,50,50
15.0,56.15448213831117,100.0,50,100,50,50
15.0,55.25373823175481,100.0,50,100,50,50
15.0,55.458345967118234,100.0,50,100,50,50
15.0,55.79876301980479,100.0,50,100,50,50
15.0,55.010529487887574,100.0,50,100,50,50
15.0,54.46047655175857,100.0,50,100,50,50
15.0,53.37552918119285,100.0,100,100,0,100
15.0,50.66526046979391,100.0,100,100,0,100
15.0,46.42348097163316,100.0,100,100,0,100
15.0,42.89105884077818,100.0,100,100,0,100
15.0,39.16939745602605,100.0,100,50,0,0
15.0,37.47827399360587,99.91837955506817,100,50,0,0
15.0,35.3261855822606,99.90039655790768,100,50,0,0
15.0,32.90112640577641,100.0,100,50,0,0
15.0,30.320754691235855,100.0,100,50,0,0
15.0,30.0,100.0,100,50,0,0
22.148945459044043,67.41811736318193,82.91678142678654,50,0,100,100
19.44179828906703,75.80496599243152,92.18117501413501,0,50,50,0
19.260461244767715,77.0988412173962,92.97303482332747,0,50,50,0
19.279097180253824,79.79713571365733,92.64649147440576,50,100,0,100
17.132056050490636,75.75632429789997,100.0,0,50,50,0
17.18361372352026,77.92679067075008,99.4729417195624,0,50,50,0
17.12408114616115,79.38283247613867,99.53491131414943,50,100,0,100
15.0,75.32438945878901,100.0,0,50,50,0
15.0,76.18593962525281,98.88096853045518,0,50,50,0
15.166229732582387,78.62562429024321,99.90886748993647,50,100,0,100
15.0,74.12816866819676,100.0,0,50,50,0
15.183260014010234,75.86858491712783,99.96863011477014,0,50,50,0
15.05792103825171,77.84744038845267,99.56415262891149,0,50,50,0
15.26559892892822,79.13378422425218,100.0,50,100,0,100
15.0,74.97293618676267,100.0,0,50,50,0
15.391323530539266,77.60943593571042,100.0,0,50,50,0
15.800626722605575,79.39241098898178,98.82920041745622,50,100,0,100
15.0,75.79375828930567,100.0,0,50,50,0
15.0,78.61814114311586,99.79008738910052,50,100,0,100
15.0,73.47525563077888,100.0,0,50,50,0
15.11986112201213,75.67667015791113,100.0,0,50,50,0
15.065940329795085,78.00658043281763,99.64583513022318,50,100,0,100
15.0,73.45579289607952,100.0,0,50,50,0
15.16433873576356,75.03310291166555,100.0,0,50,50,0
15.104745298147543,77.09798578628835,100.0,0,50,50,0
15.322196032951204,79.48941225519077,98.07433435168187,50,100,0,100
15.0,75.40838412861257,100.0,0,50,50,0
15.0,77.47488113925382,100.0,0,50,50,0
15.0,79.09283367184032,99.85338815742531,50,100,0,100
15.0,74.72944791488732,100.0,0,50,50,0
15.0,76.77779761902065,100.0,0,50,50,0
15.15670353591892,79.28458775488124,100.0,50,100,0,100
15.0,75.73291405747709,100.0,0,50,50,0
15.168270510607448,77.54280488078253,100.0,0,50,50,0
15.0,79.43259285082405,100.0,50,100,0,100
15.0,74.79863583282764,100.0,0,50,50,0
15.0,76.89640038160154,100.0,0,50,50,0
15.0,78.88326407859005,100.0,50,100,0,100
15.0,74.54728591085757,100.0,0,50,50,0
15.0,76.05389517083054,100.0,0,50,50,0
15.0,78.02924928237181,100.0,50,100,0,100
15.0,73.9885064182006,100.0,0,50,50,0
15.0,76.17297852334919,99.94785462788131,0,50,50,0
15.0,78.18548873135155,98.88485298561822,50,100,0,100
15.0,73.82886326663392,100.0,0,50,50,0
15.021135773094146,75.68666059043468,100.0,0,50,50,0
15.167907120860551,78.15090689759823,100.0,50,100,0,100
15.0,74.27020748367494,100.0,0,50,50,0
15.098181570581936,75.833898203414,100.0,0,50,50,0
15.178491518005007,78.63355909266933,100.0,50,100,0,100
15.0,73.85803638082723,100.0,0,50,50,0
15.105380424713417,75.83891437596849,99.06350851656899,0,50,50,0
15.52595698183233,77.8138178708713,98.50591644529395,0,50,50,0
15.87099710830907,79.80030165188923,99.1466002065471,50,100,0,100
15.0,76.22040428444899,100.0,0,50,50,0
15.300199977197716,78.54969967663571,99.90046866454115,50,100,0,100
15.0,73.52782564745745,100.0,0,50,50,0
15.33361671128922,75.56075782060914,98.47414513267933,0,50,50,0
15.096488123204363,77.61690905421761,99.30079160730078,0,50,50,0
15.244497070839396,80.00894567170157,99.87770196092289,50,100,0,100
15.0,75.19163360464074,100.0,0,50,50,0
15.167667529640518,76.81009007507188,99.20502873683193,0,50,50,0
15.288861509334254,78.29595207101909,98.67617093959205,50,100,0,100
15.0,74.84200096974634,100.0,0,50,50,0
15.116515621905343,76.37407720165663,99.592582374284,0,50,50,0
15.088140711672992,78.1113828307996,99.48266487982673,50,100,0,100
15.0,74.41783405423276,100.0,0,50,50,0
15.0,76.73565400844865,99.35741553860522,0,50,50,0
15.114940624725998,78.58250577717044,99.41219465093297,50,100,0,100
15.0,74.8345289031986,100.0,0,50,50,0
15.0,76.69352730157996,99.72221827473766,0,50,50,0
15.051985133224395,77.50628432321048,99.26187278155707,0,50,50,0
15.16043978320258,79.60477912559341,98.10256685092074,50,100,0,100
15.0,75.76403366184502,100.0,0,50,50,0
15.087580190177366,77.68418422116352,98.2958237696808,0,50,50,0
15.0,79.83085872578529,96.45441849531295,50,100,0,100
15.0,76.75621030033592,100.0,0,50,50,0
15.0,79.09218417949924,97.99326496094135,50,100,0,100
15.0,74.71746742827602,100.0,0,50,50,0
15.0,76.5331981830651,100.0,0,50,50,0
15.0,77.63692043947226,100.0,0,50,50,0
15.0,79.37603518645727,100.0,50,100,0,100
15.0,75.24393216853451,100.0,0,50,50,0
15.097026873510316,77.6257639689749,100.0,0,50,50,0
15.0,79.55557326505601,98.1498708836276,50,100,0,100
15.0,76.11812279605851,100.0,0,50,50,0
15.0,78.68718861009603,98.74856044613257,50,100,0,100
15.0,74.32165984245673,100.0,0,50,50,0
15.290064158058787,76.98451716945934,99.0131460159238,0,50,50,0
15.658057297740314,77.61788810485733,98.38680802098258,0,50,50,0
15.581349492391361,79.84205666037056,98.16061345462553,50,100,0,100
15.0,75.61533365575227,100.0,0,50,50,0
15.0,77.59811571076818,100.0,0,50,50,0
15.269375055974693,79.11978517806894,99.85928277287968,50,100,0,100
15.0,74.80644109348012,100.0,0,50,50,0
15.0,77.39446385778523,100.0,0,50,50,0
15.01639214867546,79.2669543000579,99.65700242624852,50,100,0,100
15.0,74.74659172641934,100.0,0,50,50,0
15.0,76.7804464025284,100.0,0,50,50,0
15.188330728368378,78.53501714538686,100.0,50,100,0,100
26.11969346752792,61.288206413486975,70.80629119889593,100,0,100,50
20.648942231990375,69.75882708793533,77.51069392246856,50,50,100,0
18.418037324427452,74.69872738321071,78.8013347610782,0,50,0,50
18.487883390877634,73.13167552108624,85.33036193031997,0,50,50,0
18.64737565585197,74.46026114016513,86.57090211131492,0,50,50,0
18.79193858947723,76.00385003813845,86.66138027527856,0,50,50,0
19.006392789417138,76.69973304541857,87.1197114444269,0,50,50,0
18.94314009555048,78.8789718811113,87.27281153586534,50,100,0,100
16.49184737049488,74.91440273718425,98.79867021874027,0,50,50,0
16.232819320115386,76.79092674842079,98.25560018643124,0,50,50,0
16.39374970446727,78.76200126413133,98.02707196255103,50,100,0,100
15.0,74.89800587905536,100.0,0,50,50,0
15.0,76.31153719548045,100.0,0,50,50,0
15.0,78.54906682217853,99.41977260332509,50,100,0,100
15.0,75.42240763121931,100.0,0,50,50,0
15.0,77.48757924019927,100.0,0,50,50,0
15.217310776397785,78.99761924375186,100.0,50,100,0,100
15.0,75.08356568344536,100.0,0,50,50,0
15.067454860071786,76.8849633942307,99.75613782564966,0,50,50,0
15.482108961395738,79.60198754646012,100.0,50,100,0,100
15.0,75.06982599806985,100.0,0,50,50,0
15.098872968751643,76.9004437407266,99.7070117014089,0,50,50,0
15.122234476073743,78.01206665885913,100.0,50,100,0,100
15.0,73.9174149315515,100.0,0,50,50,0
15.0,76.09547561256235,99.35162870574887,0,50,50,0
15.0,78.45944311382463,100.0,50,100,0,100
15.0,74.64294183376522,100.0,0,50,50,0
15.0,76.79442096530997,98.94061824401244,0,50,50,0
15.172143026250138,78.78173180061874,100.0,50,100,0,100
15.0,74.76021789198145,100.0,0,50,50,0
15.0,77.92910350389526,100.0,0,50,50,0
15.089291210624172,80.26367820927055,99.40057111005814,50,100,0,100
15.0,75.9857001502087,100.0,0,50,50,0
15.0,77.68720936828436,100.0,0,50,50,0
15.046743363585732,79.49259353084771,100.0,50,100,0,100
15.0,76.66305914751194,100.0,0,50,50,0
15.034333246047469,77.56713923952493,99.14176271110586,0,50,50,0
15.151115677619119,80.04110224582544,98.3118363665111,50,100,0,100
15.0,75.59724876727365,100.0,0,50,50,0
15.0,76.85581986668137,99.93093788288739,0,50,50,0
15.005775067324613,78.50334274835484,100.0,50,100,0,100
15.0,73.66916368275827,100.0,0,50,50,0
15.0,76.29344724237359,99.44774618697181,0,50,50,0
15.405320736829065,77.56080201626104,99.19883495272286,0,50,50,0
15.338783532792636,80.30539788001046,100.0,50,100,0,100
15.0,75.73320345995619,100.0,0,50,50,0
15.446321990302087,78.07941089602903,99.07849821784859,50,100,0,100
15.0,74.6395413581658,100.0,0,50,50,0
15.0,77.15841776138625,100.0,0,50,50,0
15.10604090163282,78.42381432107845,99.20766686317842,50,100,0,100
15.0,74.16521744523793,100.0,0,50,50,0
15.040418055094678,76.964897412467,100.0,0,50,50,0
15.19076643057004,78.8240265901333,100.0,50,100,0,100
15.0,74.59586966082931,100.0,0,50,50,0
15.195345943237836,76.37585597686268,100.0,0,50,50,0
15.092811273367275,78.18163024776374,98.37676813854465,50,100,0,100
15.0,73.52648652348496,100.0,0,50,50,0
15.060412200732948,75.40136283059039,100.0,0,50,50,0
15.33799808848987,76.79907218150153,98.34481338479652,0,50,50,0
15.267320479615972,77.79225693280458,98.91688308378967,0,50,50,0
15.078730860055371,79.86811233891997,100.0,50,100,0,100
15.0,76.28716747381549,100.0,0,50,50,0
15.151878461384838,79.55009869143609,99.32657062800979,50,100,0,100
15.0,75.03357533767588,100.0,0,50,50,0
15.120240664510252,77.07369396378999,100.0,0,50,50,0
15.059681384839218,78.95750016229141,100.0,50,100,0,100
15.0,74.80618431901813,100.0,0,50,50,0
15.251942714153305,78.00216906591771,100.0,50,100,0,100
15.0,73.64679555059037,100.0,0,50,50,0
15.41847874543983,75.9803449612573,99.9892079371081,0,50,50,0
15.603223547901447,77.6980256028638,96.95314706553,0,50,50,0
15.673932217930998,79.43204289792422,96.52096603698531,50,100,0,100
15.0,75.15891817471879,100.0,0,50,50,0
15.028433459631692,76.81313004157252,99.53718742868779,0,50,50,0
15.15465156489352,78.85394838775714,99.50317726594034,50,100,0,100
15.0,75.7647334624681,100.0,0,50,50,0
15.0,77.32482731744108,100.0,0,50,50,0
15.107647609018555,78.4704417484293,99.99904470613028,50,100,0,100
15.0,74.81492350419872,100.0,0,50,50,0
15.0,76.68065884211708,99.97539322363424,0,50,50,0
15.185253966778692,79.3039356330679,99.78749612772552,50,100,0,100
15.0,75.57784077954328,100.0,0,50,50,0
15.214452375604798,77.02090282582547,97.6880181632086,0,50,50,0
15.341647297788205,79.6001640673665,97.86002138769716,50,100,0,100
15.0,75.78182872139767,100.0,0,50,50,0
15.0,77.46324332024568,100.0,0,50,50,0
15.230924383438598,79.0085784057697,97.86255104799147,50,100,0,100
15.0,74.98625370197375,100.0,0,50,50,0
15.173768614301073,77.21597411728459,99.54793446646178,0,50,50,0
15.202517266747854,79.40713458619715,98.62285325860263,50,100,0,100
15.0,75.22349902999309,100.0,0,50,50,0
15.0,77.45691100716536,100.0,0,50,50,0
15.0,79.31458860324415,99.9493682035805,50,100,0,100
15.0,75.76371257920806,100.0,0,50,50,0
15.0,77.35882194253301,99.2651719543271,0,50,50,0
15.063198534945997,79.06098838195551,98.93000328433314,50,100,0,100
15.0,74.74776792169796,100.0,0,50,50,0
15.0,77.39986379242991,100.0,0,50,50,0
15.0,79.08746424885976,100.0,50,100,0,100
15.0,75.06307697089277,100.0,0,50,50,0
24.303244439650484,72.04926929838464,34.25470535616882,100,0,50,50
19.4929230546947,75.66797233056737,39.13441024075937,0,50,0,0
19.204138067601516,74.32031895061151,37.16860139250381,0,50,0,0
19.097759552360767,72.11824294762762,39.25992651392337,0,50,0,0
19.147918305767615,69.4930112538476,40.152340836728065,50,50,50,100
16.749245718762317,70.80046269562091,50.18680843211966,50,50,50,100
15.0,72.7550572498786,60.12344586225421,0,50,0,50
15.195104565774795,71.22154317553277,64.87990577177855,0,50,0,50
15.332445846484946,68.36620371965162,70.2224131136627,0,50,0,50
15.51446431476853,66.1810900815829,76.66258548551274,0,50,0,50
15.590569122578367,64.49454845776673,82.74512318185437,50,100,50,50
15.0,64.87003527996454,88.53698901582803,50,100,50,50
15.0,64.25810822742903,93.85614336203695,50,100,50,50
15.0,63.729212604461594,99.81916485042873,50,100,50,50
15.0,63.6456439538793,100.0,50,100,50,50
15.0,64.5952005429409,100.0,50,100,50,50
15.0,64.23153469979215,100.0,50,100,50,50
15.0,64.23095931031541,100.0,50,100,50,50
15.0,64.67489182859832,100.0,50,100,50,50
15.0,63.93058260058645,100.0,50,100,50,50
15.0,63.7377462175093,100.0,50,100,50,50
15.0,63.27940658156037,100.0,50,100,50,50
15.0,63.011470959530456,100.0,50,100,50,50
15.0,63.26808363483116,100.0,50,100,50,50
15.0,63.07060205443793,100.0,50,100,50,50
15.0,62.649070473279245,100.0,50,100,50,50
15.0,62.99490820997788,100.0,50,100,50,50
15.0,62.87778602402475,100.0,50,100,50,50
15.0,62.76347534708413,100.0,50,100,50,50
15.0,62.61776999393587,100.0,50,100,50,50
15.0,62.35697070420795,100.0,50,100,50,50
15.0,62.40690062055786,100.0,50,100,50,50
15.0,62.59881507976798,100.0,50,100,50,50
15.0,62.99983785773571,100.0,50,100,50,50
15.0,63.89598246885549,100.0,50,100,50,50
15.0,63.95705979879226,100.0,50,100,50,50
15.0,63.06005987707117,100.0,50,100,50,50
15.0,62.77510780389344,100.0,50,100,50,50
15.0,62.95477985953871,100.0,50,100,50,50
15.0,63.8001710629951,100.0,50,100,50,50
15.0,63.950780154874955,100.0,50,100,50,50
15.0,64.66206093796823,100.0,50,100,50,50
15.0,65.13778447230038,100.0,50,100,50,50
15.0,65.56377217151768,100.0,50,100,50,50
15.0,65.03614980379804,100.0,50,100,50,50
15.0,64.58358965847995,100.0,50,100,50,50
15.0,65.09203645383158,100.0,50,100,50,50
15.0,65.28255170026024,100.0,50,100,50,50
15.0,65.25420977084752,100.0,50,100,50,50
15.0,65.06903106460588,100.0,50,100,50,50
15.0,65.70582937942716,100.0,50,100,50,50
15.0,65.54470352088406,100.0,50,100,50,50
15.0,65.99083878297041,100.0,50,100,50,50
15.0,65.61576482292989,100.0,50,100,50,50
15.0,65.20142351652107,100.0,50,100,50,50
15.0,64.31824155364136,100.0,50,100,50,50
15.0,64.57035627532984,100.0,50,100,50,50
15.0,65.73395708660111,100.0,50,100,50,50
15.0,65.52900459087118,100.0,50,100,50,50
15.0,64.88892175662869,100.0,50,100,50,50
15.0,65.41615788684196,100.0,50,100,50,50
15.0,65.47325962149696,100.0,50,100,50,50
15.0,66.04635048103026,100.0,0,50,50,0
15.0,68.51508709998997,100.0,0,50,50,0
15.154554880787,71.03147823410362,99.99011349367159,0,50,50,0
15.124701462954894,72.77141738728074,99.05049403685875,0,50,50,0
15.054196432850322,75.96629434257198,98.81360841972533,0,50,50,0
15.0,78.36259826377517,98.75803502865946,50,100,0,100
15.0,74.22620588360202,100.0,0,50,50,0
15.0,75.71273744402798,100.0,0,50,50,0
15.137339711536379,78.05233728638133,99.97237277711731,50,100,0,100
15.0,74.13939797115924,100.0,0,50,50,0
15.130002460877012,75.94010131982814,99.70518493201399,0,50,50,0
15.46084549479399,77.93245853489846,100.0,0,50,50,0
15.41997495483376,80.07505855726347,100.0,50,100,0,100
15.0,75.95178430551536,100.0,0,50,50,0
15.224053596180184,78.60536797797192,99.5391614032165,50,100,0,100
15.0,74.41555916712393,100.0,0,50,50,0
15.0,76.81365509954774,100.0,0,50,50,0
15.0,78.87496894220286,98.47273008972925,50,100,0,100
15.0,75.54338918636088,100.0,0,50,50,0
15.0,78.0239292585303,99.12425383547931,50,100,0,100
15.0,73.29916054319321,100.0,0,50,50,0
15.183015877481091,74.30656956540751,100.0,0,50,50,0
15.1439013731992,76.17200842566771,98.5430168262907,0,50,50,0
15.27008483784542,78.10260545450839,98.83018896343587,50,100,0,100
15.0,73.88583367192558,100.0,0,50,50,0
15.313009824702403,75.72565313865118,99.73941621569917,0,50,50,0
15.668511936023705,77.06845641775031,100.0,0,50,50,0
16.095720328577254,79.09823392977886,100.0,50,100,0,100
15.0,75.37183272756678,100.0,0,50,50,0
15.089244990540557,77.80817921329742,99.98709622040239,0,50,50,0
15.040253856175594,79.87108394073245,100.0,50,100,0,100
15.0,75.50749728300873,100.0,0,50,50,0
15.0,77.33650767970225,100.0,0,50,50,0
15.0,78.88480952271703,99.80630156223651,50,100,0,100
15.0,74.96184099128108,100.0,0,50,50,0
15.0,76.82187770711178,100.0,0,50,50,0
15.0,79.08142643307157,100.0,50,100,0,100
15.0,74.85018169114197,100.0,0,50,50,0
24.87776918757404,57.282663926130695,88.54443458235946,0,0,50,50
25.098460693142815,61.45620924838715,95.859619711476,100,100,100,0
19.79574404871796,65.95420738417737,96.00445723930362,50,100,50,50
17.230349632093937,65.95613831847632,100.0,50,100,50,50
15.0,65.67186454229207,100.0,50,100,50,50
15.0,66.26728712943518,100.0,0,50,50,0
15.0,68.906122703913,98.84782939278881,0,50,50,0
15.180662981252308,70.88605409966729,100.0,0,50,50,0
15.429280539968094,72.06465518986275,100.0,0,50,50,0
15.65989228778897,74.70587883254218,100.0,0,50,50,0
15.344278152405472,76.79107935921172,98.34910717019076,0,50,50,0
15.219471864098551,79.03874416676068,97.95957374669767,50,100,0,100
15.0,75.17623606907406,100.0,0,50,50,0
15.0,76.78778655844101,100.0,0,50,50,0
15.0,78.71725052788453,100.0,50,100,0,100
15.0,75.1485649539189,100.0,0,50,50,0
15.0,77.67167224126705,100.0,0,50,50,0
15.132117025948682,80.1523661046021,100.0,50,100,0,100
15.0,77.19861536971707,100.0,0,50,50,0
15.0,78.82733869435566,100.0,50,100,0,100
15.0,75.21122300180706,100.0,0,50,50,0
15.0,77.78289203552528,99.32908709023027,0,50,50,0
15.0,79.07141687210844,99.14270380887685,50,100,0,100
15.0,74.98475838615592,100.0,0,50,50,0
15.148037824049977,76.14861428028192,100.0,0,50,50,0
15.484049683874565,78.07572435142339,100.0,50,100,0,100
15.0,73.81761649827874,100.0,0,50,50,0
15.0,76.24973256996164,98.49090707289548,0,50,50,0
15.0,77.75254792715063,97.78332215915178,0,50,50,0
15.019178896800538,79.32881731089573,98.15373298311943,50,100,0,100
15.0,75.3366167819196,100.0,0,50,50,0
15.0,75.89666668666109,99.82327179711403,0,50,50,0
15.0,77.93677189598536,98.47853444367303,0,50,50,0
15.0,80.28018028984643,97.07501578296544,50,100,0,100
15.0,76.47420792682786,100.0,0,50,50,0
15.067784107581438,78.4467622455694,99.08829679711314,50,100,0,100
15.0,74.63457727463471,100.0,0,50,50,0
15.00446698129137,76.10492642744715,98.23560916361818,0,50,50,0
15.040513072386917,77.077281613848,99.66709689503244,0,50,50,0
15.052340438358366,79.59374959807982,98.93712488763097,50,100,0,100
15.0,75.94846284530594,100.0,0,50,50,0
15.0,78.64701693193497,100.0,50,100,0,100
15.0,74.7227729098646,100.0,0,50,50,0
15.230187440170225,76.77180254715644,99.87486080495798,0,50,50,0
15.116257683026607,78.05435397795365,99.5941808567355,50,100,0,100
15.0,73.56882548565788,100.0,0,50,50,0
15.0,74.55855351997273,99.95662970271398,0,50,50,0
15.0,76.36141656054211,99.14609458222927,0,50,50,0
15.10856847322116,78.4017534231948,99.2208621090669,50,100,0,100
15.0,75.61347352121618,100.0,0,50,50,0
15.028811260340834,76.1755738924416,99.69774545708147,0,50,50,0
15.0,78.17340261055337,99.17588392967465,50,100,0,100
15.0,74.0966622469968,100.0,0,50,50,0
15.001444132186512,75.27411541658546,100.0,0,50,50,0
15.001291563823537,77.3029702353778,100.0,0,50,50,0
15.041117329207925,78.92858042043548,99.60569287638498,50,100,0,100
15.0,75.48087756556711,100.0,0,50,50,0
15.0,76.49932151694433,99.65894510994357,0,50,50,0
15.0,78.74584125435622,100.0,50,100,0,100
15.0,74.62832449587981,100.0,0,50,50,0
15.0,76.31605238809861,99.25386076761721,0,50,50,0
15.121946042727119,78.08021082733417,97.66098334249428,50,100,0,100
15.0,73.42751067838884,100.0,0,50,50,0
15.08693725295617,74.66549518441758,99.94261359392213,0,50,50,0
15.0,77.22664003282144,99.60673228121387,0,50,50,0
15.0,79.77783792915191,100.0,50,100,0,100
15.0,75.60308890928073,100.0,0,50,50,0
15.024546705074904,77.7514060453352,97.44329764442676,0,50,50,0
15.096621247800496,80.26657714719393,97.94014771698141,50,100,0,100
15.0,75.87809839200256,100.0,0,50,50,0
15.211870710737125,78.36970296455365,99.70571727135807,50,100,0,100
15.0,74.16860361476728,100.0,0,50,50,0
15.17836023439989,75.98292141163544,100.0,0,50,50,0
15.067666873501851,77.53492514028433,100.0,0,50,50,0
15.0,79.12269837892133,100.0,50,100,0,100
15.0,75.11806345971017,100.0,0,50,50,0
15.0,76.73642347952922,99.75031705765477,0,50,50,0
15.0,78.13761650406157,99.1891437820416,50,100,0,100
15.0,74.17237384837112,100.0,0,50,50,0
15.0,76.10323667951553,99.65781802129594,0,50,50,0
15.0,77.78229352316743,100.0,0,50,50,0
15.195128909719179,78.94025405359783,100.0,50,100,0,100
15.0,75.1704622799624,100.0,0,50,50,0
15.14192949902291,76.54847725433287,100.0,0,50,50,0
15.073152340818048,78.71283091309364,98.73440591198474,50,100,0,100
15.0,75.02945900520366,100.0,0,50,50,0
15.324155700369575,77.07555274456,99.003485112507,0,50,50,0
15.37044590426486,78.06963675038436,97.80201063203465,50,100,0,100
15.0,73.20481168785722,100.0,0,50,50,0
15.0,75.54954428885904,100.0,0,50,50,0
15.0,76.72458121956207,100.0,0,50,50,0
15.3063776364079,78.39044898780648,100.0,50,100,0,100
15.0,74.92048731139235,100.0,0,50,50,0
15.0,77.84579094844813,99.98125834695436,0,50,50,0
15.036659012432834,79.76711267414956,100.0,50,100,0,100
15.0,75.01464860595203,100.0,0,50,50,0
15.152616977425378,77.43492833165259,100.0,0,50,50,0
15.25751204059856,79.69674795887718,100.0,50,100,0,100
15.0,75.78303454294203,100.0,0,50,50,0
15.0,77.80479690423654,99.92613581193838,0,50,50,0
22.71294977376897,63.90065573001606,31.85851770757996,100,0,100,0
17.68608651825312,71.53817837590789,31.37380860867758,0,50,0,0
17.6191586349428,69.41280146875249,30.879456319453325,0,50,0,0
17.545741847897773,68.05928261030536,30.952785040448642,0,50,0,0
17.65646641681798,66.35145658153078,30.885611454423383,0,50,0,0
17.854364466802437,63.971136358182,30.46561808364311,0,50,0,0
17.359804554167983,61.672672370914285,31.434468701845837,0,50,0,0
17.53465787168214,59.83146764315747,31.21519142552758,0,50,0,0
17.521547727066768,57.1302304768176,31.819502896230063,0,50,0,0
17.80532922188849,55.09241132631805,32.05808623388981,0,50,0,0
17.851400017509416,53.31139894581113,32.981605563362756,0,0,0,0
17.96827144210068,53.32021957538955,34.90061642218893,0,0,0,0
17.56879197841155,53.00208901469424,35.12400813768214,0,0,0,0
17.57908324059221,52.763600308760296,34.64623062262511,0,0,0,0
17.888530846911046,51.456168721681834,35.49281241241158,0,0,0,0
17.63252739257633,51.2184612351584,34.90429097666165,0,0,0,0
17.65662216766339,51.36902946727028,34.4624789075452,0,0,0,0
17.816363681161544,51.638376205946635,34.49157631127559,0,0,0,0
17.601594075353688,52.18757641225684,33.024618102123206,0,0,0,0
17.627525585372027,52.72567829318187,32.24830590201312,0,0,0,0
17.75275390460866,52.621325269597115,31.595411999552045,0,0,0,0
17.593139146896256,52.503640420448946,30.803652438853444,0,0,0,0
17.597981921170078,53.07295880639387,31.275062428877344,0,0,0,0
17.72574102809025,52.35842514626669,30.809231687340116,0,0,0,0
18.037492883736576,52.86317216222517,30.696961327340475,0,0,0,0
18.169973785527286,52.62391426972471,29.494350676820538,0,0,0,0
18.314538277103562,52.285151924065175,29.49107437568548,0,0,0,0
18.382498653828733,52.44955420211435,31.141648185696724,0,0,0,0
18.085713973358377,52.334208456892554,30.561412320429252,0,0,0,0
17.85349851926848,52.68956781561076,29.888517548397644,0,0,0,0
18.357987678792476,53.4146604164015,29.789405678669446,0,0,0,0
18.202555763451375,53.083538625225536,28.912345468181787,0,0,0,0
18.483792046562836,53.77120954693976,30.82042596131005,0,0,0,0
18.55030476587598,53.906603785285576,28.950635751378908,0,0,0,0
18.839214132208657,54.05104085401435,27.310315369263186,0,50,0,0
18.93091524140939,52.662298641489706,26.663916606561965,0,0,0,0
19.31522848764939,52.4942654108825,26.021942678671305,0,0,0,0
19.325528922734694,52.43639332277953,26.333936969046178,0,0,0,0
19.219002748776013,52.176757328829886,25.860991929283895,0,0,0,0
18.953067863405266,52.15659972869851,27.81964967742899,0,0,0,0
18.84209855114948,51.401582323825544,26.08148819974276,0,0,0,0
18.642826086782165,51.982266061273855,24.345766265201977,0,0,0,0
18.766248979466276,52.56114678846469,24.43895570803817,0,0,0,0
19.054217737586345,52.790099503847934,26.017996581331314,0,0,0,0
19.50528949678,53.100872157899154,26.95148310922537,0,0,0,0
19.634007110438457,53.32693954734169,27.053156511057605,0,0,0,0
19.86662057823602,54.207201063090096,27.091453769385925,0,50,0,0
19.58055880849573,52.01442146878413,28.49460227135721,0,0,0,0
19.583899688858377,52.20455687008646,27.14019038357137,0,0,0,0
20.022847930489473,52.26621319314692,30.59704527926462,0,0,100,100
19.855422824469134,60.40695132352763,40.758551673594425,0,50,50,50
19.862441993881696,61.80354216115732,45.68081399185382,0,50,50,50
19.868365026815535,64.04375276284748,50.794222299467094,0,50,50,50
19.776757808065796,66.39692603651787,55.483973520431704,50,50,50,100
17.293894172812557,68.6552632811466,66.45453354174151,0,50,0,50
17.360078266480933,66.77445106044479,72.57685082988992,0,50,0,50
17.640890583726783,64.91277455113526,77.1708642225028,0,50,0,0
17.61050141170242,62.478025945512115,77.50464104429402,0,50,0,0
